,circuitId,season,round,raceName,date,circuitName,Location,Driver_Position,Driver_Points,driverRef,constructorRef,grid_pos,completed_laps,race_status,race_time
752,monza,1966,7,Italian Grand Prix,1966-09-04,Autodromo Nazionale di Monza,"{'lat': '45.6156', 'long': '9.28111', 'locality': 'Monza', 'country': 'Italy'}",3.0,4.0,'hulme','brabham-repco',10.0,68.0,'Finished'," {'millis': '6440900', 'time': '+6.1'}}"
753,monza,1966,7,Italian Grand Prix,1966-09-04,Autodromo Nazionale di Monza,"{'lat': '45.6156', 'long': '9.28111', 'locality': 'Monza', 'country': 'Italy'}",4.0,3.0,'rindt','cooper-maserati',8.0,67.0,'+1 Lap'},
754,monza,1966,7,Italian Grand Prix,1966-09-04,Autodromo Nazionale di Monza,"{'lat': '45.6156', 'long': '9.28111', 'locality': 'Monza', 'country': 'Italy'}",5.0,2.0,'spence','lotus-brm',14.0,67.0,'+1 Lap'},
755,watkins_glen,1966,8,United States Grand Prix,1966-10-02,Watkins Glen,"{'lat': '42.3369', 'long': '-76.9272', 'locality': 'New York State', 'country': 'USA'}",1.0,9.0,'clark','lotus-brm',2.0,108.0,'Finished'," {'millis': '7780110', 'time': '2:09:40.11'}}"
756,watkins_glen,1966,8,United States Grand Prix,1966-10-02,Watkins Glen,"{'lat': '42.3369', 'long': '-76.9272', 'locality': 'New York State', 'country': 'USA'}",2.0,6.0,'rindt','cooper-maserati',9.0,107.0,'Out of fuel'},
757,watkins_glen,1966,8,United States Grand Prix,1966-10-02,Watkins Glen,"{'lat': '42.3369', 'long': '-76.9272', 'locality': 'New York State', 'country': 'USA'}",3.0,4.0,'surtees','cooper-maserati',4.0,107.0,'+1 Lap'},
758,watkins_glen,1966,8,United States Grand Prix,1966-10-02,Watkins Glen,"{'lat': '42.3369', 'long': '-76.9272', 'locality': 'New York State', 'country': 'USA'}",4.0,3.0,'siffert','cooper-maserati',13.0,105.0,'+3 Laps'},
759,watkins_glen,1966,8,United States Grand Prix,1966-10-02,Watkins Glen,"{'lat': '42.3369', 'long': '-76.9272', 'locality': 'New York State', 'country': 'USA'}",5.0,2.0,'mclaren','mclaren-ford',11.0,105.0,'+3 Laps'},
760,rodriguez,1966,9,Mexican Grand Prix,1966-10-23,Autódromo Hermanos Rodríguez,"{'lat': '19.4042', 'long': '-99.0907', 'locality': 'Mexico City', 'country': 'Mexico'}",1.0,9.0,'surtees','cooper-maserati',1.0,65.0,'Finished'," {'millis': '7595340', 'time': '2:06:35.34'}}"
761,rodriguez,1966,9,Mexican Grand Prix,1966-10-23,Autódromo Hermanos Rodríguez,"{'lat': '19.4042', 'long': '-99.0907', 'locality': 'Mexico City', 'country': 'Mexico'}",2.0,6.0,'jack_brabham','brabham-repco',4.0,65.0,'Finished'," {'millis': '7603220', 'time': '+7.88'}}"
762,rodriguez,1966,9,Mexican Grand Prix,1966-10-23,Autódromo Hermanos Rodríguez,"{'lat': '19.4042', 'long': '-99.0907', 'locality': 'Mexico City', 'country': 'Mexico'}",3.0,4.0,'hulme','brabham-repco',6.0,64.0,'+1 Lap'},
763,rodriguez,1966,9,Mexican Grand Prix,1966-10-23,Autódromo Hermanos Rodríguez,"{'lat': '19.4042', 'long': '-99.0907', 'locality': 'Mexico City', 'country': 'Mexico'}",4.0,3.0,'ginther','honda',3.0,64.0,'+1 Lap'},
764,rodriguez,1966,9,Mexican Grand Prix,1966-10-23,Autódromo Hermanos Rodríguez,"{'lat': '19.4042', 'long': '-99.0907', 'locality': 'Mexico City', 'country': 'Mexico'}",5.0,2.0,'gurney','eagle-climax',9.0,64.0,'+1 Lap'},
765,kyalami,1967,1,South African Grand Prix,1967-01-02,Kyalami,"{'lat': '-25.9894', 'long': '28.0767', 'locality': 'Midrand', 'country': 'South Africa'}",1.0,9.0,'rodriguez','cooper-maserati',4.0,80.0,'Finished'," {'millis': '7545900', 'time': '2:05:45.9'}}"
766,kyalami,1967,1,South African Grand Prix,1967-01-02,Kyalami,"{'lat': '-25.9894', 'long': '28.0767', 'locality': 'Midrand', 'country': 'South Africa'}",2.0,6.0,'love','cooper-climax',5.0,80.0,'Finished'," {'millis': '7572300', 'time': '+26.4'}}"
767,kyalami,1967,1,South African Grand Prix,1967-01-02,Kyalami,"{'lat': '-25.9894', 'long': '28.0767', 'locality': 'Midrand', 'country': 'South Africa'}",3.0,4.0,'surtees','honda',6.0,79.0,'+1 Lap'},
768,kyalami,1967,1,South African Grand Prix,1967-01-02,Kyalami,"{'lat': '-25.9894', 'long': '28.0767', 'locality': 'Midrand', 'country': 'South Africa'}",4.0,3.0,'hulme','brabham-repco',2.0,78.0,'+2 Laps'},
769,kyalami,1967,1,South African Grand Prix,1967-01-02,Kyalami,"{'lat': '-25.9894', 'long': '28.0767', 'locality': 'Midrand', 'country': 'South Africa'}",5.0,2.0,'anderson','brabham-climax',10.0,78.0,'+2 Laps'},
770,monaco,1967,2,Monaco Grand Prix,1967-05-07,Circuit de Monaco,"{'lat': '43.7347', 'long': '7.42056', 'locality': 'Monte-Carlo', 'country': 'Monaco'}",1.0,9.0,'hulme','brabham-repco',4.0,100.0,'Finished'," {'millis': '9274300', 'time': '2:34:34.3'}}"
771,monaco,1967,2,Monaco Grand Prix,1967-05-07,Circuit de Monaco,"{'lat': '43.7347', 'long': '7.42056', 'locality': 'Monte-Carlo', 'country': 'Monaco'}",2.0,6.0,'hill','lotus-brm',8.0,99.0,'+1 Lap'},
772,monaco,1967,2,Monaco Grand Prix,1967-05-07,Circuit de Monaco,"{'lat': '43.7347', 'long': '7.42056', 'locality': 'Monte-Carlo', 'country': 'Monaco'}",3.0,4.0,'amon','ferrari',14.0,98.0,'+2 Laps'},
773,monaco,1967,2,Monaco Grand Prix,1967-05-07,Circuit de Monaco,"{'lat': '43.7347', 'long': '7.42056', 'locality': 'Monte-Carlo', 'country': 'Monaco'}",4.0,3.0,'mclaren','mclaren-brm',10.0,98.0,'+3 Laps'},
774,monaco,1967,2,Monaco Grand Prix,1967-05-07,Circuit de Monaco,"{'lat': '43.7347', 'long': '7.42056', 'locality': 'Monte-Carlo', 'country': 'Monaco'}",5.0,2.0,'rodriguez','cooper-maserati',16.0,96.0,'+4 Laps'},
775,zandvoort,1967,3,Dutch Grand Prix,1967-06-04,Circuit Park Zandvoort,"{'lat': '52.3888', 'long': '4.54092', 'locality': 'Zandvoort', 'country': 'Netherlands'}",1.0,9.0,'clark','lotus-ford',8.0,90.0,'Finished'," {'millis': '8085100', 'time': '2:14:45.1'}}"
776,zandvoort,1967,3,Dutch Grand Prix,1967-06-04,Circuit Park Zandvoort,"{'lat': '52.3888', 'long': '4.54092', 'locality': 'Zandvoort', 'country': 'Netherlands'}",2.0,6.0,'jack_brabham','brabham-repco',3.0,90.0,'Finished'," {'millis': '8108700', 'time': '+23.6'}}"
777,zandvoort,1967,3,Dutch Grand Prix,1967-06-04,Circuit Park Zandvoort,"{'lat': '52.3888', 'long': '4.54092', 'locality': 'Zandvoort', 'country': 'Netherlands'}",3.0,4.0,'hulme','brabham-repco',7.0,90.0,'Finished'," {'millis': '8110800', 'time': '+25.7'}}"
778,zandvoort,1967,3,Dutch Grand Prix,1967-06-04,Circuit Park Zandvoort,"{'lat': '52.3888', 'long': '4.54092', 'locality': 'Zandvoort', 'country': 'Netherlands'}",4.0,3.0,'amon','ferrari',9.0,90.0,'Finished'," {'millis': '8112400', 'time': '+27.3'}}"
779,zandvoort,1967,3,Dutch Grand Prix,1967-06-04,Circuit Park Zandvoort,"{'lat': '52.3888', 'long': '4.54092', 'locality': 'Zandvoort', 'country': 'Netherlands'}",5.0,2.0,'parkes','ferrari',10.0,89.0,'+1 Lap'},
780,spa,1967,4,Belgian Grand Prix,1967-06-18,Circuit de Spa-Francorchamps,"{'lat': '50.4372', 'long': '5.97139', 'locality': 'Spa', 'country': 'Belgium'}",1.0,9.0,'gurney','eagle-weslake',2.0,28.0,'Finished'," {'millis': '6049400', 'time': '1:40:49.4'}}"
781,spa,1967,4,Belgian Grand Prix,1967-06-18,Circuit de Spa-Francorchamps,"{'lat': '50.4372', 'long': '5.97139', 'locality': 'Spa', 'country': 'Belgium'}",2.0,6.0,'stewart','brm',6.0,28.0,'Finished'," {'millis': '6112400', 'time': '+1:03.0'}}"
782,spa,1967,4,Belgian Grand Prix,1967-06-18,Circuit de Spa-Francorchamps,"{'lat': '50.4372', 'long': '5.97139', 'locality': 'Spa', 'country': 'Belgium'}",3.0,4.0,'amon','ferrari',5.0,28.0,'Finished'," {'millis': '6149400', 'time': '+1:40.0'}}"
783,spa,1967,4,Belgian Grand Prix,1967-06-18,Circuit de Spa-Francorchamps,"{'lat': '50.4372', 'long': '5.97139', 'locality': 'Spa', 'country': 'Belgium'}",4.0,3.0,'rindt','cooper-maserati',4.0,28.0,'Finished'," {'millis': '6183300', 'time': '+2:13.9'}}"
784,spa,1967,4,Belgian Grand Prix,1967-06-18,Circuit de Spa-Francorchamps,"{'lat': '50.4372', 'long': '5.97139', 'locality': 'Spa', 'country': 'Belgium'}",5.0,2.0,'spence','brm',11.0,27.0,'+1 Lap'},
785,lemans,1967,5,French Grand Prix,1967-07-02,Le Mans,"{'lat': '47.95', 'long': '0.224231', 'locality': 'Le Mans', 'country': 'France'}",1.0,9.0,'jack_brabham','brabham-repco',2.0,80.0,'Finished'," {'millis': '8001300', 'time': '2:13:21.3'}}"
786,lemans,1967,5,French Grand Prix,1967-07-02,Le Mans,"{'lat': '47.95', 'long': '0.224231', 'locality': 'Le Mans', 'country': 'France'}",2.0,6.0,'hulme','brabham-repco',6.0,80.0,'Finished'," {'millis': '8050800', 'time': '+49.5'}}"
787,lemans,1967,5,French Grand Prix,1967-07-02,Le Mans,"{'lat': '47.95', 'long': '0.224231', 'locality': 'Le Mans', 'country': 'France'}",3.0,4.0,'stewart','brm',10.0,79.0,'+1 Lap'},
788,lemans,1967,5,French Grand Prix,1967-07-02,Le Mans,"{'lat': '47.95', 'long': '0.224231', 'locality': 'Le Mans', 'country': 'France'}",4.0,3.0,'siffert','cooper-maserati',11.0,77.0,'+3 Laps'},
789,lemans,1967,5,French Grand Prix,1967-07-02,Le Mans,"{'lat': '47.95', 'long': '0.224231', 'locality': 'Le Mans', 'country': 'France'}",5.0,2.0,'irwin','brm',9.0,76.0,'Engine'},
790,silverstone,1967,6,British Grand Prix,1967-07-15,Silverstone Circuit,"{'lat': '52.0786', 'long': '-1.01694', 'locality': 'Silverstone', 'country': 'UK'}",1.0,9.0,'clark','lotus-ford',1.0,80.0,'Finished'," {'millis': '7165600', 'time': '1:59:25.6'}}"
791,silverstone,1967,6,British Grand Prix,1967-07-15,Silverstone Circuit,"{'lat': '52.0786', 'long': '-1.01694', 'locality': 'Silverstone', 'country': 'UK'}",2.0,6.0,'hulme','brabham-repco',4.0,80.0,'Finished'," {'millis': '7178400', 'time': '+12.8'}}"
792,silverstone,1967,6,British Grand Prix,1967-07-15,Silverstone Circuit,"{'lat': '52.0786', 'long': '-1.01694', 'locality': 'Silverstone', 'country': 'UK'}",3.0,4.0,'amon','ferrari',6.0,80.0,'Finished'," {'millis': '7182200', 'time': '+16.6'}}"
793,silverstone,1967,6,British Grand Prix,1967-07-15,Silverstone Circuit,"{'lat': '52.0786', 'long': '-1.01694', 'locality': 'Silverstone', 'country': 'UK'}",4.0,3.0,'jack_brabham','brabham-repco',3.0,80.0,'Finished'," {'millis': '7187400', 'time': '+21.8'}}"
794,silverstone,1967,6,British Grand Prix,1967-07-15,Silverstone Circuit,"{'lat': '52.0786', 'long': '-1.01694', 'locality': 'Silverstone', 'country': 'UK'}",5.0,2.0,'rodriguez','cooper-maserati',9.0,79.0,'+1 Lap'},
795,nurburgring,1967,7,German Grand Prix,1967-08-06,Nürburgring,"{'lat': '50.3356', 'long': '6.9475', 'locality': 'Nürburg', 'country': 'Germany'}",1.0,9.0,'hulme','brabham-repco',2.0,15.0,'Finished'," {'millis': '7555700', 'time': '2:05:55.7'}}"
796,nurburgring,1967,7,German Grand Prix,1967-08-06,Nürburgring,"{'lat': '50.3356', 'long': '6.9475', 'locality': 'Nürburg', 'country': 'Germany'}",2.0,6.0,'jack_brabham','brabham-repco',7.0,15.0,'Finished'," {'millis': '7594200', 'time': '+38.5'}}"
797,nurburgring,1967,7,German Grand Prix,1967-08-06,Nürburgring,"{'lat': '50.3356', 'long': '6.9475', 'locality': 'Nürburg', 'country': 'Germany'}",3.0,4.0,'amon','ferrari',8.0,15.0,'Finished'," {'millis': '7594700', 'time': '+39.0'}}"
798,nurburgring,1967,7,German Grand Prix,1967-08-06,Nürburgring,"{'lat': '50.3356', 'long': '6.9475', 'locality': 'Nürburg', 'country': 'Germany'}",4.0,3.0,'surtees','honda',6.0,15.0,'Finished'," {'millis': '7701400', 'time': '+2:25.7'}}"
799,nurburgring,1967,7,German Grand Prix,1967-08-06,Nürburgring,"{'lat': '50.3356', 'long': '6.9475', 'locality': 'Nürburg', 'country': 'Germany'}",5.0,0.0,'oliver','lotus-ford',19.0,15.0,'Finished'," {'millis': '7886400', 'time': '+5:30.7'}}"
800,mosport,1967,8,Canadian Grand Prix,1967-08-27,Mosport International Raceway,"{'lat': '44.0481', 'long': '-78.6756', 'locality': 'Ontario', 'country': 'Canada'}",1.0,9.0,'jack_brabham','brabham-repco',7.0,90.0,'Finished'," {'millis': '9640000', 'time': '2:40:40.0'}}"
801,mosport,1967,8,Canadian Grand Prix,1967-08-27,Mosport International Raceway,"{'lat': '44.0481', 'long': '-78.6756', 'locality': 'Ontario', 'country': 'Canada'}",2.0,6.0,'hulme','brabham-repco',3.0,90.0,'Finished'," {'millis': '9701900', 'time': '+1:01.9'}}"
802,mosport,1967,8,Canadian Grand Prix,1967-08-27,Mosport International Raceway,"{'lat': '44.0481', 'long': '-78.6756', 'locality': 'Ontario', 'country': 'Canada'}",3.0,4.0,'gurney','eagle-weslake',5.0,89.0,'+1 Lap'},
803,mosport,1967,8,Canadian Grand Prix,1967-08-27,Mosport International Raceway,"{'lat': '44.0481', 'long': '-78.6756', 'locality': 'Ontario', 'country': 'Canada'}",4.0,3.0,'hill','lotus-ford',2.0,88.0,'+2 Laps'},
804,mosport,1967,8,Canadian Grand Prix,1967-08-27,Mosport International Raceway,"{'lat': '44.0481', 'long': '-78.6756', 'locality': 'Ontario', 'country': 'Canada'}",5.0,2.0,'spence','brm',10.0,87.0,'+3 Laps'},
805,monza,1967,9,Italian Grand Prix,1967-09-10,Autodromo Nazionale di Monza,"{'lat': '45.6156', 'long': '9.28111', 'locality': 'Monza', 'country': 'Italy'}",1.0,9.0,'surtees','honda',9.0,68.0,'Finished'," {'millis': '6225000', 'time': '1:43:45.0'}}"
806,monza,1967,9,Italian Grand Prix,1967-09-10,Autodromo Nazionale di Monza,"{'lat': '45.6156', 'long': '9.28111', 'locality': 'Monza', 'country': 'Italy'}",2.0,6.0,'jack_brabham','brabham-repco',2.0,68.0,'Finished'," {'millis': '6225200', 'time': '+0.2'}}"
807,monza,1967,9,Italian Grand Prix,1967-09-10,Autodromo Nazionale di Monza,"{'lat': '45.6156', 'long': '9.28111', 'locality': 'Monza', 'country': 'Italy'}",3.0,4.0,'clark','lotus-ford',1.0,68.0,'Finished'," {'millis': '6248100', 'time': '+23.1'}}"
808,monza,1967,9,Italian Grand Prix,1967-09-10,Autodromo Nazionale di Monza,"{'lat': '45.6156', 'long': '9.28111', 'locality': 'Monza', 'country': 'Italy'}",4.0,3.0,'rindt','cooper-maserati',11.0,68.0,'Finished'," {'millis': '6281600', 'time': '+56.6'}}"
809,monza,1967,9,Italian Grand Prix,1967-09-10,Autodromo Nazionale di Monza,"{'lat': '45.6156', 'long': '9.28111', 'locality': 'Monza', 'country': 'Italy'}",5.0,2.0,'spence','brm',12.0,67.0,'+1 Lap'},
810,watkins_glen,1967,10,United States Grand Prix,1967-10-01,Watkins Glen,"{'lat': '42.3369', 'long': '-76.9272', 'locality': 'New York State', 'country': 'USA'}",1.0,9.0,'clark','lotus-ford',2.0,108.0,'Finished'," {'millis': '7393200', 'time': '2:03:13.2'}}"
811,watkins_glen,1967,10,United States Grand Prix,1967-10-01,Watkins Glen,"{'lat': '42.3369', 'long': '-76.9272', 'locality': 'New York State', 'country': 'USA'}",2.0,6.0,'hill','lotus-ford',1.0,108.0,'Finished'," {'millis': '7399500', 'time': '+6.3'}}"
812,watkins_glen,1967,10,United States Grand Prix,1967-10-01,Watkins Glen,"{'lat': '42.3369', 'long': '-76.9272', 'locality': 'New York State', 'country': 'USA'}",3.0,4.0,'hulme','brabham-repco',6.0,107.0,'+1 Lap'},
813,watkins_glen,1967,10,United States Grand Prix,1967-10-01,Watkins Glen,"{'lat': '42.3369', 'long': '-76.9272', 'locality': 'New York State', 'country': 'USA'}",4.0,3.0,'siffert','cooper-maserati',12.0,106.0,'+2 Laps'},
814,watkins_glen,1967,10,United States Grand Prix,1967-10-01,Watkins Glen,"{'lat': '42.3369', 'long': '-76.9272', 'locality': 'New York State', 'country': 'USA'}",5.0,2.0,'jack_brabham','brabham-repco',5.0,104.0,'+4 Laps'},
815,rodriguez,1967,11,Mexican Grand Prix,1967-10-22,Autódromo Hermanos Rodríguez,"{'lat': '19.4042', 'long': '-99.0907', 'locality': 'Mexico City', 'country': 'Mexico'}",1.0,9.0,'clark','lotus-ford',1.0,65.0,'Finished'," {'millis': '7168700', 'time': '1:59:28.70'}}"
816,rodriguez,1967,11,Mexican Grand Prix,1967-10-22,Autódromo Hermanos Rodríguez,"{'lat': '19.4042', 'long': '-99.0907', 'locality': 'Mexico City', 'country': 'Mexico'}",2.0,6.0,'jack_brabham','brabham-repco',5.0,65.0,'Finished'," {'millis': '7254060', 'time': '+1:25.36'}}"
817,rodriguez,1967,11,Mexican Grand Prix,1967-10-22,Autódromo Hermanos Rodríguez,"{'lat': '19.4042', 'long': '-99.0907', 'locality': 'Mexico City', 'country': 'Mexico'}",3.0,4.0,'hulme','brabham-repco',6.0,64.0,'+1 Lap'},
818,rodriguez,1967,11,Mexican Grand Prix,1967-10-22,Autódromo Hermanos Rodríguez,"{'lat': '19.4042', 'long': '-99.0907', 'locality': 'Mexico City', 'country': 'Mexico'}",4.0,3.0,'surtees','honda',7.0,64.0,'+1 Lap'},
819,rodriguez,1967,11,Mexican Grand Prix,1967-10-22,Autódromo Hermanos Rodríguez,"{'lat': '19.4042', 'long': '-99.0907', 'locality': 'Mexico City', 'country': 'Mexico'}",5.0,2.0,'spence','brm',11.0,63.0,'+2 Laps'},
820,kyalami,1968,1,South African Grand Prix,1968-01-01,Kyalami,"{'lat': '-25.9894', 'long': '28.0767', 'locality': 'Midrand', 'country': 'South Africa'}",1.0,9.0,'clark','lotus-ford',1.0,80.0,'Finished'," {'millis': '6836600', 'time': '1:53:56.6'}}"
821,kyalami,1968,1,South African Grand Prix,1968-01-01,Kyalami,"{'lat': '-25.9894', 'long': '28.0767', 'locality': 'Midrand', 'country': 'South Africa'}",2.0,6.0,'hill','lotus-ford',2.0,80.0,'Finished'," {'millis': '6861900', 'time': '+25.3'}}"
822,kyalami,1968,1,South African Grand Prix,1968-01-01,Kyalami,"{'lat': '-25.9894', 'long': '28.0767', 'locality': 'Midrand', 'country': 'South Africa'}",3.0,4.0,'rindt','brabham-repco',4.0,80.0,'Finished'," {'millis': '6867000', 'time': '+30.4'}}"
823,kyalami,1968,1,South African Grand Prix,1968-01-01,Kyalami,"{'lat': '-25.9894', 'long': '28.0767', 'locality': 'Midrand', 'country': 'South Africa'}",4.0,3.0,'amon','ferrari',8.0,78.0,'+2 Laps'},
824,kyalami,1968,1,South African Grand Prix,1968-01-01,Kyalami,"{'lat': '-25.9894', 'long': '28.0767', 'locality': 'Midrand', 'country': 'South Africa'}",5.0,2.0,'hulme','mclaren-brm',9.0,78.0,'+2 Laps'},
825,jarama,1968,2,Spanish Grand Prix,1968-05-12,Jarama,"{'lat': '40.6171', 'long': '-3.58558', 'locality': 'Madrid', 'country': 'Spain'}",1.0,9.0,'hill','lotus-ford',6.0,90.0,'Finished'," {'millis': '8102100', 'time': '2:15:02.1'}}"
826,jarama,1968,2,Spanish Grand Prix,1968-05-12,Jarama,"{'lat': '40.6171', 'long': '-3.58558', 'locality': 'Madrid', 'country': 'Spain'}",2.0,6.0,'hulme','mclaren-ford',3.0,90.0,'Finished'," {'millis': '8118000', 'time': '+15.9'}}"
827,jarama,1968,2,Spanish Grand Prix,1968-05-12,Jarama,"{'lat': '40.6171', 'long': '-3.58558', 'locality': 'Madrid', 'country': 'Spain'}",3.0,4.0,'redman','cooper-brm',13.0,89.0,'+1 Lap'},
828,jarama,1968,2,Spanish Grand Prix,1968-05-12,Jarama,"{'lat': '40.6171', 'long': '-3.58558', 'locality': 'Madrid', 'country': 'Spain'}",4.0,3.0,'scarfiotti','cooper-brm',12.0,89.0,'+1 Lap'},
829,jarama,1968,2,Spanish Grand Prix,1968-05-12,Jarama,"{'lat': '40.6171', 'long': '-3.58558', 'locality': 'Madrid', 'country': 'Spain'}",5.0,2.0,'beltoise','matra-ford',5.0,81.0,'+9 Laps'},
830,monaco,1968,3,Monaco Grand Prix,1968-05-26,Circuit de Monaco,"{'lat': '43.7347', 'long': '7.42056', 'locality': 'Monte-Carlo', 'country': 'Monaco'}",1.0,9.0,'hill','lotus-ford',1.0,80.0,'Finished'," {'millis': '7232300', 'time': '2:00:32.3'}}"
831,monaco,1968,3,Monaco Grand Prix,1968-05-26,Circuit de Monaco,"{'lat': '43.7347', 'long': '7.42056', 'locality': 'Monte-Carlo', 'country': 'Monaco'}",2.0,6.0,'attwood','brm',6.0,80.0,'Finished'," {'millis': '7234500', 'time': '+2.2'}}"
832,monaco,1968,3,Monaco Grand Prix,1968-05-26,Circuit de Monaco,"{'lat': '43.7347', 'long': '7.42056', 'locality': 'Monte-Carlo', 'country': 'Monaco'}",3.0,4.0,'bianchi','cooper-brm',14.0,76.0,'+4 Laps'},
833,monaco,1968,3,Monaco Grand Prix,1968-05-26,Circuit de Monaco,"{'lat': '43.7347', 'long': '7.42056', 'locality': 'Monte-Carlo', 'country': 'Monaco'}",4.0,3.0,'scarfiotti','cooper-brm',15.0,76.0,'+4 Laps'},
834,monaco,1968,3,Monaco Grand Prix,1968-05-26,Circuit de Monaco,"{'lat': '43.7347', 'long': '7.42056', 'locality': 'Monte-Carlo', 'country': 'Monaco'}",5.0,2.0,'hulme','mclaren-ford',10.0,73.0,'+7 Laps'},
835,spa,1968,4,Belgian Grand Prix,1968-06-09,Circuit de Spa-Francorchamps,"{'lat': '50.4372', 'long': '5.97139', 'locality': 'Spa', 'country': 'Belgium'}",1.0,9.0,'mclaren','mclaren-ford',6.0,28.0,'Finished'," {'millis': '6002100', 'time': '1:40:02.1'}}"
836,spa,1968,4,Belgian Grand Prix,1968-06-09,Circuit de Spa-Francorchamps,"{'lat': '50.4372', 'long': '5.97139', 'locality': 'Spa', 'country': 'Belgium'}",2.0,6.0,'rodriguez','brm',8.0,28.0,'Finished'," {'millis': '6014200', 'time': '+12.1'}}"
837,spa,1968,4,Belgian Grand Prix,1968-06-09,Circuit de Spa-Francorchamps,"{'lat': '50.4372', 'long': '5.97139', 'locality': 'Spa', 'country': 'Belgium'}",3.0,4.0,'ickx','ferrari',3.0,28.0,'Finished'," {'millis': '6041700', 'time': '+39.6'}}"
838,spa,1968,4,Belgian Grand Prix,1968-06-09,Circuit de Spa-Francorchamps,"{'lat': '50.4372', 'long': '5.97139', 'locality': 'Spa', 'country': 'Belgium'}",4.0,3.0,'stewart','matra-ford',2.0,27.0,'Out of fuel'},
839,spa,1968,4,Belgian Grand Prix,1968-06-09,Circuit de Spa-Francorchamps,"{'lat': '50.4372', 'long': '5.97139', 'locality': 'Spa', 'country': 'Belgium'}",5.0,2.0,'oliver','lotus-ford',15.0,26.0,'Transmission'},
840,zandvoort,1968,5,Dutch Grand Prix,1968-06-23,Circuit Park Zandvoort,"{'lat': '52.3888', 'long': '4.54092', 'locality': 'Zandvoort', 'country': 'Netherlands'}",1.0,9.0,'stewart','matra-ford',5.0,90.0,'Finished'," {'millis': '9971200', 'time': '2:46:11.2'}}"
841,zandvoort,1968,5,Dutch Grand Prix,1968-06-23,Circuit Park Zandvoort,"{'lat': '52.3888', 'long': '4.54092', 'locality': 'Zandvoort', 'country': 'Netherlands'}",2.0,6.0,'beltoise','matra',16.0,90.0,'Finished'," {'millis': '10065130', 'time': '+1:33.93'}}"
842,zandvoort,1968,5,Dutch Grand Prix,1968-06-23,Circuit Park Zandvoort,"{'lat': '52.3888', 'long': '4.54092', 'locality': 'Zandvoort', 'country': 'Netherlands'}",3.0,4.0,'rodriguez','brm',11.0,89.0,'+1 Lap'},
843,zandvoort,1968,5,Dutch Grand Prix,1968-06-23,Circuit Park Zandvoort,"{'lat': '52.3888', 'long': '4.54092', 'locality': 'Zandvoort', 'country': 'Netherlands'}",4.0,3.0,'ickx','ferrari',6.0,88.0,'+2 Laps'},
